broken_url,category,suggested_redirect,note
https://www.texasspecialed.com/es-districts/carrollton-farmers-branch-isd/como-solicitar-una-evaluacion-fie-carrollton-farmers-branch-isd.html,es-districts (duplicate candidate),https://www.texasspecialed.com/districts/carrollton-farmers-branch-isd/es/como-solicitar-una-evaluacion-fie-carrollton-farmers-branch-isd.html,canonicalise to /districts/{isd}/es/
https://www.texasspecialed.com/es-districts/carrollton-farmers-branch-isd/evaluacion-educacion-especial-child-find.html,es-districts (duplicate candidate),https://www.texasspecialed.com/districts/carrollton-farmers-branch-isd/es/evaluacion-educacion-especial-child-find.html,canonicalise to /districts/{isd}/es/
https://www.texasspecialed.com/es-districts/carrollton-farmers-branch-isd/proceso-ard-guia-para-padres.html,es-districts (duplicate candidate),https://www.texasspecialed.com/districts/carrollton-farmers-branch-isd/es/proceso-ard-guia-para-padres.html,canonicalise to /districts/{isd}/es/
https://www.texasspecialed.com/es-districts/carrollton-farmers-branch-isd/index.html,es-districts (duplicate candidate),https://www.texasspecialed.com/districts/carrollton-farmers-branch-isd/es/index.html,canonicalise to /districts/{isd}/es/
https://www.texasspecialed.com/districts/carrollton-farmers-branch-isd/es/evaluacion-educacion-especial-child-find.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/carrollton-farmers-branch-isd/evaluacion-educacion-especial-child-find.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/carrollton-farmers-branch-isd/es/proceso-ard-guia-para-padres.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/carrollton-farmers-branch-isd/proceso-ard-guia-para-padres.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/canyon-isd/es/como-solicitar-una-evaluacion-fie-canyon-isd.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/canyon-isd/como-solicitar-una-evaluacion-fie-canyon-isd.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/canutillo-isd/es/como-solicitar-una-evaluacion-fie-canutillo-isd.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/canutillo-isd/como-solicitar-una-evaluacion-fie-canutillo-isd.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/calhoun-county-isd/es/como-solicitar-una-evaluacion-fie-calhoun-county-isd.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/calhoun-county-isd/como-solicitar-una-evaluacion-fie-calhoun-county-isd.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/calallen-isd/es/como-solicitar-una-evaluacion-fie-calallen-isd.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/calallen-isd/como-solicitar-una-evaluacion-fie-calallen-isd.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/caddo-mills-isd/es/como-solicitar-una-evaluacion-fie-caddo-mills-isd.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/caddo-mills-isd/como-solicitar-una-evaluacion-fie-caddo-mills-isd.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/burnet-cisd/es/como-solicitar-una-evaluacion-fie-burnet-cisd.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/burnet-cisd/como-solicitar-una-evaluacion-fie-burnet-cisd.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/burkburnett-isd/es/como-solicitar-una-evaluacion-fie-burkburnett-isd.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/burkburnett-isd/como-solicitar-una-evaluacion-fie-burkburnett-isd.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/brownwood-isd/es/como-solicitar-una-evaluacion-fie-brownwood-isd.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/brownwood-isd/como-solicitar-una-evaluacion-fie-brownwood-isd.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/brownsville-isd/partners.html,district page (EN),,no automatic redirect found — manual review needed
https://www.texasspecialed.com/districts/brownsville-isd/leadership-directory.html,district page (EN),,no automatic redirect found — manual review needed
https://www.texasspecialed.com/districts/brownsville-isd/dyslexia-services.html,district page (EN),,no automatic redirect found — manual review needed
https://www.texasspecialed.com/districts/brownsville-isd/grievance-dispute-resolution.html,district page (EN),,no automatic redirect found — manual review needed
https://www.texasspecialed.com/districts/brownsville-isd/evaluation-child-find.html,district page (EN),,no automatic redirect found — manual review needed
https://www.texasspecialed.com/districts/brownsville-isd/ard-process-guide.html,district page (EN),,no automatic redirect found — manual review needed
https://www.texasspecialed.com/districts/brownsville-isd/es/como-solicitar-una-evaluacion-fie-brownsville-isd.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/brownsville-isd/como-solicitar-una-evaluacion-fie-brownsville-isd.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/bridge-city-isd/es/como-solicitar-una-evaluacion-fie-bridge-city-isd.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/bridge-city-isd/como-solicitar-una-evaluacion-fie-bridge-city-isd.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/brenham-isd/es/como-solicitar-una-evaluacion-fie-brenham-isd.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/brenham-isd/como-solicitar-una-evaluacion-fie-brenham-isd.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/brazosport-isd/es/como-solicitar-una-evaluacion-fie-brazosport-isd.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/brazosport-isd/como-solicitar-una-evaluacion-fie-brazosport-isd.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/boerne-isd/es/como-solicitar-una-evaluacion-fie-boerne-isd.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/boerne-isd/como-solicitar-una-evaluacion-fie-boerne-isd.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/big-spring-isd/es/index.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/big-spring-isd/index.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/beeville-isd/es/como-solicitar-una-evaluacion-fie-beeville-isd.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/beeville-isd/como-solicitar-una-evaluacion-fie-beeville-isd.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/bay-city-isd/es/como-solicitar-una-evaluacion-fie-bay-city-isd.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/bay-city-isd/como-solicitar-una-evaluacion-fie-bay-city-isd.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/barbers-hill-isd/es/como-solicitar-una-evaluacion-fie-barbers-hill-isd.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/barbers-hill-isd/como-solicitar-una-evaluacion-fie-barbers-hill-isd.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/azle-isd/es/como-solicitar-una-evaluacion-fie-azle-isd.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/azle-isd/como-solicitar-una-evaluacion-fie-azle-isd.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/austin-isd/es/quejas-y-disputas-educacion-especial.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/austin-isd/quejas-y-disputas-educacion-especial.html,canonicalise to /es-districts/
https://www.texasspecialed.com/es-districts/austin-isd/quejas-y-disputas-educacion-especial.html,es-districts (duplicate candidate),https://www.texasspecialed.com/districts/austin-isd/es/quejas-y-disputas-educacion-especial.html,canonicalise to /districts/{isd}/es/
https://www.texasspecialed.com/es-districts/austin-isd/como-solicitar-una-evaluacion-fie-austin-isd.html,es-districts (duplicate candidate),https://www.texasspecialed.com/districts/austin-isd/es/como-solicitar-una-evaluacion-fie-austin-isd.html,canonicalise to /districts/{isd}/es/
https://www.texasspecialed.com/es-districts/austin-isd/evaluacion-educacion-especial-child-find.html,es-districts (duplicate candidate),https://www.texasspecialed.com/districts/austin-isd/es/evaluacion-educacion-especial-child-find.html,canonicalise to /districts/{isd}/es/
https://www.texasspecialed.com/es-districts/austin-isd/proceso-ard-guia-para-padres.html,es-districts (duplicate candidate),https://www.texasspecialed.com/districts/austin-isd/es/proceso-ard-guia-para-padres.html,canonicalise to /districts/{isd}/es/
https://www.texasspecialed.com/es-districts/austin-isd/index.html,es-districts (duplicate candidate),https://www.texasspecialed.com/districts/austin-isd/es/index.html,canonicalise to /districts/{isd}/es/
https://www.texasspecialed.com/districts/austin-isd/es/evaluacion-educacion-especial-child-find.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/austin-isd/evaluacion-educacion-especial-child-find.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/austin-isd/es/proceso-ard-guia-para-padres.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/austin-isd/proceso-ard-guia-para-padres.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/aubrey-isd/es/como-solicitar-una-evaluacion-fie-aubrey-isd.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/aubrey-isd/como-solicitar-una-evaluacion-fie-aubrey-isd.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/arlington-isd/grievance-dispute-resolution-arlington-isd.html,district page (EN),,no automatic redirect found — manual review needed
https://www.texasspecialed.com/districts/arlington-isd/how-to-request-evaluation.html,district page (EN),,no automatic redirect found — manual review needed
https://www.texasspecialed.com/districts/arlington-isd/evaluation-child-find-arlington-isd.html,district page (EN),,no automatic redirect found — manual review needed
https://www.texasspecialed.com/districts/arlington-isd/ard-process-guide-arlington-isd.html,district page (EN),,no automatic redirect found — manual review needed
https://www.texasspecialed.com/districts/arlington-isd/es/quejas-y-disputas-educacion-especial.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/arlington-isd/quejas-y-disputas-educacion-especial.html,canonicalise to /es-districts/
https://www.texasspecialed.com/es-districts/arlington-isd/quejas-y-disputas-educacion-especial.html,es-districts (duplicate candidate),https://www.texasspecialed.com/districts/arlington-isd/es/quejas-y-disputas-educacion-especial.html,canonicalise to /districts/{isd}/es/
https://www.texasspecialed.com/es-districts/arlington-isd/como-solicitar-una-evaluacion-fie-arlington-isd.html,es-districts (duplicate candidate),https://www.texasspecialed.com/districts/arlington-isd/es/como-solicitar-una-evaluacion-fie-arlington-isd.html,canonicalise to /districts/{isd}/es/
https://www.texasspecialed.com/es-districts/arlington-isd/evaluacion-educacion-especial-child-find.html,es-districts (duplicate candidate),https://www.texasspecialed.com/districts/arlington-isd/es/evaluacion-educacion-especial-child-find.html,canonicalise to /districts/{isd}/es/
https://www.texasspecialed.com/es-districts/arlington-isd/proceso-ard-guia-para-padres.html,es-districts (duplicate candidate),https://www.texasspecialed.com/districts/arlington-isd/es/proceso-ard-guia-para-padres.html,canonicalise to /districts/{isd}/es/
https://www.texasspecialed.com/es-districts/arlington-isd/index.html,es-districts (duplicate candidate),https://www.texasspecialed.com/districts/arlington-isd/es/index.html,canonicalise to /districts/{isd}/es/
https://www.texasspecialed.com/districts/arlington-isd/es/evaluacion-educacion-especial-child-find.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/arlington-isd/evaluacion-educacion-especial-child-find.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/arlington-isd/es/proceso-ard-guia-para-padres.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/arlington-isd/proceso-ard-guia-para-padres.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/argyle-isd/es/como-solicitar-una-evaluacion-fie-argyle-isd.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/argyle-isd/como-solicitar-una-evaluacion-fie-argyle-isd.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/anna-isd/es/como-solicitar-una-evaluacion-fie-anna-isd.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/anna-isd/como-solicitar-una-evaluacion-fie-anna-isd.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/angleton-isd/es/como-solicitar-una-evaluacion-fie-angleton-isd.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/angleton-isd/como-solicitar-una-evaluacion-fie-angleton-isd.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/angleton-isd/es/evaluacion-educacion-especial-child-find.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/angleton-isd/evaluacion-educacion-especial-child-find.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/andrews-isd/es/como-solicitar-una-evaluacion-fie-andrews-isd.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/andrews-isd/como-solicitar-una-evaluacion-fie-andrews-isd.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/alvarado-isd/es/como-solicitar-una-evaluacion-fie-alvarado-isd.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/alvarado-isd/como-solicitar-una-evaluacion-fie-alvarado-isd.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/alief-isd/grievance-dispute-resolution-alief-isd.html,district page (EN),,no automatic redirect found — manual review needed
https://www.texasspecialed.com/districts/alief-isd/how-to-request-evaluation.html,district page (EN),,no automatic redirect found — manual review needed
https://www.texasspecialed.com/districts/alief-isd/evaluation-child-find-alief-isd.html,district page (EN),,no automatic redirect found — manual review needed
https://www.texasspecialed.com/districts/alief-isd/ard-process-guide-alief-isd.html,district page (EN),,no automatic redirect found — manual review needed
https://www.texasspecialed.com/districts/alief-isd/es/quejas-y-disputas-educacion-especial.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/alief-isd/quejas-y-disputas-educacion-especial.html,canonicalise to /es-districts/
https://www.texasspecialed.com/es-districts/alief-isd/quejas-y-disputas-educacion-especial.html,es-districts (duplicate candidate),https://www.texasspecialed.com/districts/alief-isd/es/quejas-y-disputas-educacion-especial.html,canonicalise to /districts/{isd}/es/
https://www.texasspecialed.com/es-districts/alief-isd/como-solicitar-una-evaluacion-fie-alief-isd.html,es-districts (duplicate candidate),https://www.texasspecialed.com/districts/alief-isd/es/como-solicitar-una-evaluacion-fie-alief-isd.html,canonicalise to /districts/{isd}/es/
https://www.texasspecialed.com/es-districts/alief-isd/evaluacion-educacion-especial-child-find.html,es-districts (duplicate candidate),https://www.texasspecialed.com/districts/alief-isd/es/evaluacion-educacion-especial-child-find.html,canonicalise to /districts/{isd}/es/
https://www.texasspecialed.com/es-districts/alief-isd/proceso-ard-guia-para-padres.html,es-districts (duplicate candidate),https://www.texasspecialed.com/districts/alief-isd/es/proceso-ard-guia-para-padres.html,canonicalise to /districts/{isd}/es/
https://www.texasspecialed.com/es-districts/alief-isd/index.html,es-districts (duplicate candidate),https://www.texasspecialed.com/districts/alief-isd/es/index.html,canonicalise to /districts/{isd}/es/
https://www.texasspecialed.com/districts/alief-isd/es/evaluacion-educacion-especial-child-find.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/alief-isd/evaluacion-educacion-especial-child-find.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/alief-isd/es/proceso-ard-guia-para-padres.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/alief-isd/proceso-ard-guia-para-padres.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/alice-isd/es/como-solicitar-una-evaluacion-fie-alice-isd.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/alice-isd/como-solicitar-una-evaluacion-fie-alice-isd.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/aledo-isd/es/como-solicitar-una-evaluacion-fie-aledo-isd.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/aledo-isd/como-solicitar-una-evaluacion-fie-aledo-isd.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/aldine-isd/grievance-dispute-resolution-aldine-isd.html,district page (EN),,no automatic redirect found — manual review needed
https://www.texasspecialed.com/districts/aldine-isd/how-to-request-evaluation.html,district page (EN),,no automatic redirect found — manual review needed
https://www.texasspecialed.com/districts/aldine-isd/evaluation-child-find-aldine-isd.html,district page (EN),,no automatic redirect found — manual review needed
https://www.texasspecialed.com/districts/aldine-isd/ard-process-guide-aldine-isd.html,district page (EN),,no automatic redirect found — manual review needed
https://www.texasspecialed.com/districts/aldine-isd/es/quejas-y-disputas-educacion-especial.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/aldine-isd/quejas-y-disputas-educacion-especial.html,canonicalise to /es-districts/
https://www.texasspecialed.com/es-districts/aldine-isd/quejas-y-disputas-educacion-especial.html,es-districts (duplicate candidate),https://www.texasspecialed.com/districts/aldine-isd/es/quejas-y-disputas-educacion-especial.html,canonicalise to /districts/{isd}/es/
https://www.texasspecialed.com/es-districts/aldine-isd/como-solicitar-una-evaluacion-fie-aldine-isd.html,es-districts (duplicate candidate),https://www.texasspecialed.com/districts/aldine-isd/es/como-solicitar-una-evaluacion-fie-aldine-isd.html,canonicalise to /districts/{isd}/es/
https://www.texasspecialed.com/es-districts/aldine-isd/evaluacion-educacion-especial-child-find.html,es-districts (duplicate candidate),https://www.texasspecialed.com/districts/aldine-isd/es/evaluacion-educacion-especial-child-find.html,canonicalise to /districts/{isd}/es/
https://www.texasspecialed.com/es-districts/aldine-isd/proceso-ard-guia-para-padres.html,es-districts (duplicate candidate),https://www.texasspecialed.com/districts/aldine-isd/es/proceso-ard-guia-para-padres.html,canonicalise to /districts/{isd}/es/
https://www.texasspecialed.com/es-districts/aldine-isd/index.html,es-districts (duplicate candidate),https://www.texasspecialed.com/districts/aldine-isd/es/index.html,canonicalise to /districts/{isd}/es/
https://www.texasspecialed.com/districts/aldine-isd/es/evaluacion-educacion-especial-child-find.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/aldine-isd/evaluacion-educacion-especial-child-find.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/aldine-isd/es/proceso-ard-guia-para-padres.html,districts/{isd}/es/ (duplicate candidate),https://www.texasspecialed.com/es-districts/aldine-isd/proceso-ard-guia-para-padres.html,canonicalise to /es-districts/
https://www.texasspecialed.com/districts/katy-isd/grievance-dispute-resolution-katy-isd.html,district page (EN),,no automatic redirect found — manual review needed
https://www.texasspecialed.com/districts/katy-isd/how-to-request-evaluation.html,district page (EN),,no automatic redirect found — manual review needed
https://www.texasspecialed.com/districts/katy-isd/evaluation-child-find-katy-isd.html,district page (EN),,no automatic redirect found — manual review needed
https://www.texasspecialed.com/districts/katy-isd/ard-process-guide-katy-isd.html,district page (EN),,no automatic redirect found — manual review needed
https://www.texasspecialed.com/districts/austin-isd/grievance-dispute-resolution-austin-isd.html,district page (EN),,no automatic redirect found — manual review needed
https://www.texasspecialed.com/districts/austin-isd/how-to-request-evaluation.html,district page (EN),,no automatic redirect found — manual review needed
https://www.texasspecialed.com/districts/austin-isd/evaluation-child-find-austin-isd.html,district page (EN),,no automatic redirect found — manual review needed
https://www.texasspecialed.com/districts/austin-isd/ard-process-guide-austin-isd.html,district page (EN),,no automatic redirect found — manual review needed
https://www.texasspecialed.com/districts/humble-isd/grievance-dispute-resolution-humble-isd.html,district page (EN),,no automatic redirect found — manual review needed
https://www.texasspecialed.com/districts/humble-isd/how-to-request-evaluation.html,district page (EN),,no automatic redirect found — manual review needed
https://www.texasspecialed.com/districts/humble-isd/evaluation-child-find-humble-isd.html,district page (EN),,no automatic redirect found — manual review needed
https://www.texasspecialed.com/districts/humble-isd/ard-process-guide-humble-isd.html,district page (EN),,no automatic redirect found — manual review needed
https://www.texasspecialed.com/districts/round-rock-isd/grievance-dispute-resolution-round-rock-isd.html,district page (EN),,no automatic redirect found — manual review needed
https://www.texasspecialed.com/districts/round-rock-isd/how-to-request-evaluation.html,district page (EN),,no automatic redirect found — manual review needed
https://www.texasspecialed.com/districts/round-rock-isd/evaluation-child-find-round-rock-isd.html,district page (EN),,no automatic redirect found — manual review needed
https://www.texasspecialed.com/districts/round-rock-isd/ard-process-guide-round-rock-isd.html,district page (EN),,no automatic redirect found — manual review needed
https://www.texasspecialed.com/districts/frisco-isd/grievance-dispute-resolution-frisco-isd.html,district page (EN),,no automatic redirect found — manual review needed
https://www.texasspecialed.com/districts/frisco-isd/how-to-request-evaluation.html,district page (EN),,no automatic redirect found — manual review needed
https://www.texasspecialed.com/districts/frisco-isd/evaluation-child-find-frisco-isd.html,district page (EN),,no automatic redirect found — manual review needed
https://www.texasspecialed.com/districts/frisco-isd/ard-process-guide-frisco-isd.html,district page (EN),,no automatic redirect found — manual review needed
https://www.texasspecialed.com/districts/lewisville-isd/grievance-dispute-resolution-lewisville-isd.html,district page (EN),,no automatic redirect found — manual review needed
https://www.texasspecialed.com/districts/lewisville-isd/how-to-request-evaluation.html,district page (EN),,no automatic redirect found — manual review needed
https://www.texasspecialed.com/districts/lewisville-isd/evaluation-child-find-lewisville-isd.html,district page (EN),,no automatic redirect found — manual review needed
https://www.texasspecialed.com/districts/lewisville-isd/ard-process-guide-lewisville-isd.html,district page (EN),,no automatic redirect found — manual review needed
https://www.texasspecialed.com/districts/conroe-isd/grievance-dispute-resolution-conroe-isd.html,district page (EN),,no automatic redirect found — manual review needed
https://www.texasspecialed.com/districts/conroe-isd/how-to-request-evaluation.html,district page (EN),,no automatic redirect found — manual review needed
https://www.texasspecialed.com/districts/conroe-isd/evaluation-child-find-conroe-isd.html,district page (EN),,no automatic redirect found — manual review needed
https://www.texasspecialed.com/districts/conroe-isd/ard-process-guide-conroe-isd.html,district page (EN),,no automatic redirect found — manual review needed
